Name,Year,Tn,Tx
Navrongo,2022-04-29,27.5,37.5
Navrongo,2022-04-30,25,39.6
Navrongo,NA,NA,NA
Navrongo,2022-05-01,27.5,40
Navrongo,2022-05-02,27.8,42
Navrongo,2022-05-03,26.1,39
Navrongo,2022-05-04,27.8,40.5
Navrongo,2022-05-05,23,36
Navrongo,2022-05-06,25,36.5
Navrongo,2022-05-07,26.3,41.5
Navrongo,2022-05-08,24,37.7
Navrongo,2022-05-09,26,37.5
Navrongo,2022-05-10,24,38.7
Navrongo,2022-05-11,24,40.2
Navrongo,2022-05-12,27.5,39
Navrongo,2022-05-13,27,41.5
Navrongo,2022-05-14,25,38.5
Navrongo,2022-05-15,26.1,40.5
Navrongo,2022-05-16,24,39.6
Navrongo,2022-05-17,25.7,41
Navrongo,2022-05-18,24.5,39.1
Navrongo,2022-05-19,24,38
Navrongo,2022-05-20,26.1,38.5
Navrongo,2022-05-21,24,27
Navrongo,2022-05-22,24,35
Navrongo,2022-05-23,23.900000000000002,31
Navrongo,2022-05-24,23,35.5
Navrongo,2022-05-25,24.2,35.7
Navrongo,2022-05-26,21.5,35.6
Navrongo,2022-05-27,23.6,36
Navrongo,2022-05-28,26,37.7
Navrongo,2022-05-29,25,37
Navrongo,2022-05-30,26,37.5
Navrongo,2022-05-31,21.5,36.4
Navrongo,2022-06-01,24,37.5
Navrongo,2022-06-02,24.6,38
Navrongo,2022-06-03,23,34.5
Navrongo,2022-06-04,23.5,34.4
Navrongo,2022-06-05,23,39
Navrongo,2022-06-06,21.400000000000002,36.5
Navrongo,2022-06-07,25.400000000000002,34
Navrongo,2022-06-08,27.5,31.5
Navrongo,2022-06-09,24,36.300000000000004
Navrongo,2022-06-10,24,34.5
Navrongo,2022-06-11,24,34.5
Navrongo,2022-06-12,24.5,34.5
Navrongo,2022-06-13,23.900000000000002,36
Navrongo,2022-06-14,18.5,30.5
Navrongo,2022-06-15,23.5,32.5
Navrongo,2022-06-16,23,26
Navrongo,2022-06-17,22.5,32.8
Navrongo,2022-06-18,22,31.5
Navrongo,2022-06-19,23.2,34
Navrongo,2022-06-20,21,34.5
Navrongo,2022-06-21,22.5,34.2
Navrongo,2022-06-22,21.5,31
Navrongo,2022-06-23,23.2,33.5
Navrongo,2022-06-24,25,35
Navrongo,2022-06-25,24.900000000000002,33.6
Navrongo,2022-06-26,22,33.5
Navrongo,2022-06-27,24.2,27.5
Navrongo,2022-06-28,23,34
Navrongo,2022-06-29,24.7,33.5
Navrongo,2022-06-30,22.3,31.5
Navrongo,NA,NA,NA
Navrongo,2022-07-01,24.2,28.7
Navrongo,2022-07-02,22.6,32
Navrongo,2022-07-03,23.1,34
Navrongo,2022-07-04,23.400000000000002,35
Navrongo,2022-07-05,24,32.5
Navrongo,2022-07-06,24.5,33.2
Navrongo,2022-07-07,23.3,35.7
Navrongo,2022-07-08,23.5,36.5
Navrongo,2022-07-09,23.1,31.5
Navrongo,2022-07-10,24,31.5
Navrongo,2022-07-11,24,33
Navrongo,2022-07-12,24,33
Navrongo,2022-07-13,24,33
Navrongo,2022-07-14,23,34.1
Navrongo,2022-07-15,24.2,35.5
Navrongo,2022-07-16,23.1,27.5
Navrongo,2022-07-17,22,28
Navrongo,2022-07-18,22,29.5
Navrongo,2022-07-19,23,28.5
Navrongo,2022-07-20,23.2,31.5
Navrongo,2022-07-21,23,32
Navrongo,2022-07-22,23,34.5
Navrongo,2022-07-23,21,27.5
Navrongo,2022-07-24,23,31.5
Navrongo,2022-07-25,23.400000000000002,33
Navrongo,2022-07-26,24,28
Navrongo,2022-07-27,22.5,30
Navrongo,2022-07-28,22.6,30.5
Navrongo,2022-07-29,23,30
Navrongo,2022-07-30,23,33.4
Navrongo,2022-07-31,24,30.5
Navrongo,2022-08-01,22,29
Navrongo,2022-08-02,23.3,30.7
Navrongo,2022-08-03,23,32
Navrongo,2022-08-04,24,30
Navrongo,2022-08-05,22,30
Navrongo,2022-08-06,24.6,32
Navrongo,2022-08-07,23,34
Navrongo,2022-08-08,24,30
Navrongo,2022-08-09,24,30.7
Navrongo,2022-08-10,23.1,33.5
Navrongo,2022-08-11,23,32.5
Navrongo,2022-08-12,23,29
Navrongo,2022-08-13,23.1,33.9
Navrongo,2022-08-14,23.3,26.8
Navrongo,2022-08-15,22,28.3
Navrongo,2022-08-16,23.1,29
Navrongo,2022-08-17,23,32
Navrongo,2022-08-18,22,34
Navrongo,2022-08-19,23.5,31
Navrongo,2022-08-20,21.1,30
Navrongo,2022-08-21,23,33
Navrongo,2022-08-22,24.2,34.5
Navrongo,2022-08-23,22.5,27.5
Navrongo,2022-08-24,19.8,30.5
Navrongo,2022-08-25,23.3,31
Navrongo,2022-08-26,23.400000000000002,32
Navrongo,2022-08-27,23,30
Navrongo,2022-08-28,23.900000000000002,30.5
Navrongo,2022-08-29,23,32.5
Navrongo,2022-08-30,21,31.5
Navrongo,2022-08-31,21,30.7
Navrongo,2022-09-01,23.1,30.5
Navrongo,2022-09-02,23.900000000000002,30.5
Navrongo,2022-09-03,21.8,32.5
Navrongo,2022-09-04,23.5,36.1
Navrongo,2022-09-05,22,35
Navrongo,2022-09-06,21.1,32.5
Navrongo,2022-09-07,22.1,34.5
Navrongo,2022-09-08,22.5,30
Navrongo,2022-09-09,20.6,32.5
Navrongo,2022-09-10,22,31
Navrongo,2022-09-11,23.5,33
Navrongo,2022-09-12,23.8,26.1
Navrongo,2022-09-13,21.7,31.5
Navrongo,2022-09-14,22.5,33.1
Navrongo,2022-09-15,23.5,31.3
Navrongo,2022-09-16,21,27
Navrongo,2022-09-17,22.5,31.5
Navrongo,2022-09-18,23.5,33
Navrongo,2022-09-19,22.1,32
Navrongo,2022-09-20,23.1,26.5
Navrongo,2022-09-21,22.1,31.6
Navrongo,2022-09-22,22.5,33.9
Navrongo,2022-09-23,22,34
Navrongo,2022-09-24,23.5,34.2
Navrongo,2022-09-25,22.5,34.5
Navrongo,2022-09-26,23.2,25.5
Navrongo,2022-09-27,21.900000000000002,32.4
Navrongo,2022-09-28,22.1,31.5
Navrongo,2022-09-29,21,32.5
Navrongo,2022-09-30,22.3,29.5
Navrongo,NA,NA,NA
Navrongo,2022-10-01,20,30.5
Navrongo,2022-10-02,22,31.6
Navrongo,2022-10-03,22.5,34.7
Navrongo,2022-10-04,23,35
Navrongo,2022-10-05,22.1,33.2
Navrongo,2022-10-06,21.1,33.5
Navrongo,2022-10-07,21.3,33
Navrongo,2022-10-08,21.400000000000002,32
Navrongo,2022-10-09,22.5,35.2
Navrongo,2022-10-10,23.7,35
Navrongo,2022-10-11,21.7,33.5
Navrongo,2022-10-12,23.1,36.5
Navrongo,2022-10-13,23,36
Navrongo,2022-10-14,22,32.2
Navrongo,2022-10-15,23.5,32.3
Navrongo,2022-10-16,21,35.1
Navrongo,2022-10-17,21,36.5
Navrongo,2022-10-18,21.3,37
Navrongo,2022-10-19,22,37
Navrongo,2022-10-20,21.7,34.5
Navrongo,2022-10-21,22,37.5
Navrongo,2022-10-22,22,36.5
Navrongo,2022-10-23,20.7,37.800000000000004
Navrongo,2022-10-24,19.8,38.7
Navrongo,2022-10-25,21,38.5
Navrongo,2022-10-26,21,38
Navrongo,2022-10-27,22.6,38.5
Navrongo,2022-10-28,20,39
Navrongo,2022-10-29,18,38
Navrongo,2022-10-30,17.8,38.5
Navrongo,2022-10-31,20.5,38
Navrongo,2022-11-01,20,38
Navrongo,2022-11-02,22.1,38.300000000000004
Navrongo,2022-11-03,20,39
Navrongo,2022-11-04,20,38.5
Navrongo,2022-11-05,22.2,38.5
Navrongo,2022-11-06,22.5,38.6
Navrongo,2022-11-07,18,38
Navrongo,2022-11-08,16,39
Navrongo,2022-11-09,18.2,39.5
Navrongo,2022-11-10,19,39.5
Navrongo,2022-11-11,19.900000000000002,38
Navrongo,2022-11-12,23,38
Navrongo,2022-11-13,23.2,37.5
Navrongo,2022-11-14,21.1,38.5
Navrongo,2022-11-15,18.900000000000002,37.7
Navrongo,2022-11-16,16.5,37.1
Navrongo,2022-11-17,18,37.7
Navrongo,2022-11-18,16.5,36.5
Navrongo,2022-11-19,20.7,38.5
Navrongo,2022-11-20,21.3,38.5
Navrongo,2022-11-21,19,38
Navrongo,2022-11-22,17.2,38.2
Navrongo,2022-11-23,18.900000000000002,38.2
Navrongo,2022-11-24,18,38.2
Navrongo,2022-11-25,18.3,39
Navrongo,2022-11-26,19.1,38.5
Navrongo,2022-11-27,17.5,38.5
Navrongo,2022-11-28,18,37.800000000000004
Navrongo,2022-11-29,18.7,38.800000000000004
Navrongo,2022-11-30,19,38.6
Navrongo,NA,NA,NA
Navrongo,2022-12-01,18.3,39.5
Navrongo,2022-12-02,19.2,38.6
Navrongo,2022-12-03,23.1,38.4
Navrongo,2022-12-04,24.3,39.4
Navrongo,2022-12-05,18.5,39.6
Navrongo,2022-12-06,19.3,40.5
Navrongo,2022-12-07,20.1,38.2
Navrongo,2022-12-08,21.1,39
Navrongo,2022-12-09,21,38.300000000000004
Navrongo,2022-12-10,19.7,38.800000000000004
Navrongo,2022-12-11,18,38.2
Navrongo,2022-12-12,17.6,36.5
Navrongo,2022-12-13,19,36.7
Navrongo,2022-12-14,18.3,37.4
Navrongo,2022-12-15,18.2,37.300000000000004
Navrongo,2022-12-16,16.7,36.5
Navrongo,2022-12-17,18.1,37.5
Navrongo,2022-12-18,19,37.5
Navrongo,2022-12-19,17.2,35.5
Navrongo,2022-12-20,17.900000000000002,34.5
Navrongo,2022-12-21,22,32.5
Navrongo,2022-12-22,20.1,32
Navrongo,2022-12-23,20.8,32.7
Navrongo,2022-12-24,19,32.6
Navrongo,2022-12-25,19.7,32.3
Navrongo,2022-12-26,18,34
Navrongo,2022-12-27,19.2,35
Navrongo,2022-12-28,21.2,36
Navrongo,2022-12-29,20.8,35
Navrongo,2022-12-30,19.8,35
Navrongo,2022-12-31,20,33.7
Navrongo,2023-01-01,20,32
Navrongo,2023-01-02,18.2,32.9
Navrongo,2023-01-03,19,32.5
Navrongo,2023-01-04,18.5,33.4
Navrongo,2023-01-05,18.7,37.5
Navrongo,2023-01-06,21.8,34.4
Navrongo,2023-01-07,21,35.5
Navrongo,2023-01-08,21.5,37.5
Navrongo,2023-01-09,21.6,37.4
Navrongo,2023-01-10,22.900000000000002,36
Navrongo,2023-01-11,21.8,34.5
Navrongo,2023-01-12,20,34.5
Navrongo,2023-01-13,20.2,34.2
Navrongo,2023-01-14,18.1,34
Navrongo,2023-01-15,18.1,34
Navrongo,2023-01-16,18.7,36
Navrongo,2023-01-17,18.6,35.2
Navrongo,2023-01-18,20.8,35
Navrongo,2023-01-19,17.8,35.5
Navrongo,2023-01-20,20.900000000000002,36.7
Navrongo,2023-01-21,17.8,37.5
Navrongo,2023-01-22,18,38.5
Navrongo,2023-01-23,19.6,38.5
Navrongo,2023-01-24,17.3,38.6
Navrongo,2023-01-25,21,39
Navrongo,2023-01-26,19.3,39.7
Navrongo,2023-01-27,19.2,39
Navrongo,2023-01-28,23.5,37.5
Navrongo,2023-01-29,21,35.5
Navrongo,2023-01-30,20.7,35.6
Navrongo,2023-01-31,19.6,37.5
Navrongo,2023-02-01,21.5,39
Navrongo,2023-02-02,20,39.5
Navrongo,2023-02-03,21.3,39.5
Navrongo,2023-02-04,24.5,38
Navrongo,2023-02-05,24,39.7
Navrongo,2023-02-06,23.400000000000002,40.1
Navrongo,2023-02-07,24,39.5
Navrongo,2023-02-08,23.5,39.6
Navrongo,2023-02-09,23.7,38.5
Navrongo,2023-02-10,22.2,40
Navrongo,2023-02-11,23,40
Navrongo,2023-02-12,23.400000000000002,38.6
Navrongo,2023-02-13,21.8,38.2
Navrongo,2023-02-14,22.400000000000002,38.5
Navrongo,2023-02-15,22.5,38
Navrongo,2023-02-16,22.5,35
Navrongo,2023-02-17,22.8,35
Navrongo,2023-02-18,22.6,36
Navrongo,2023-02-19,22.7,35.5
Navrongo,2023-02-20,23.5,38.5
Navrongo,2023-02-21,23.7,38.5
Navrongo,2023-02-22,22.6,39.2
Navrongo,2023-02-23,21.5,39.800000000000004
Navrongo,2023-02-24,22.3,40.5
Navrongo,2023-02-25,22,40.300000000000004
Navrongo,2023-02-26,22.5,40
Navrongo,2023-02-27,26.7,40
Navrongo,2023-02-28,23.5,39.4
Navrongo,NA,NA,NA
Navrongo,NA,NA,NA
Navrongo,NA,NA,NA
Navrongo,2023-03-01,23.6,40.6
Navrongo,2023-03-02,25,41
Navrongo,2023-03-03,24.1,41
Navrongo,2023-03-04,23.5,39.9
Navrongo,2023-03-05,24.900000000000002,41
Navrongo,2023-03-06,23.8,43
Navrongo,2023-03-07,29,41
Navrongo,2023-03-08,24.5,41.5
Navrongo,2023-03-09,24,40.5
Navrongo,2023-03-10,25,41
Navrongo,2023-03-11,26.7,40
Navrongo,2023-03-12,25.3,38.5
Navrongo,2023-03-13,26.400000000000002,40
Navrongo,2023-03-14,21.2,41
Navrongo,2023-03-15,20,40.4
Navrongo,2023-03-16,22.5,40.4
Navrongo,2023-03-17,25.8,41
Navrongo,2023-03-18,27,38
Navrongo,2023-03-19,21.5,38.9
Navrongo,2023-03-20,25.6,40
Navrongo,2023-03-21,24.7,39
Navrongo,2023-03-22,20.1,32
Navrongo,2023-03-23,23.400000000000002,37.2
Navrongo,2023-03-24,24,38.4
Navrongo,2023-03-25,24,38.5
Navrongo,2023-03-26,25.3,40.5
Navrongo,2023-03-27,24.2,37.9
Navrongo,2023-03-28,26,38.5
Navrongo,2023-03-29,26,39
Navrongo,2023-03-30,26,38.5
Navrongo,2023-03-31,23.5,40.4
Navrongo,2023-04-01,25,40
Navrongo,2023-04-02,27,39.5
Navrongo,2023-04-03,27.8,39.5
Navrongo,2023-04-04,27.1,40
Navrongo,2023-04-05,24.2,40.2
Navrongo,2023-04-06,22.900000000000002,35.7
Navrongo,2023-04-07,23.3,40
Navrongo,2023-04-08,24,38.5
Navrongo,2023-04-09,24.2,41.800000000000004
Navrongo,2023-04-10,26.5,39
Navrongo,2023-04-11,24.3,41.7
Navrongo,2023-04-12,26.1,41.5
Navrongo,2023-04-13,25.7,41
Navrongo,2023-04-14,22.1,41.5
Navrongo,2023-04-15,25.5,41
Navrongo,2023-04-16,27.5,40.5
Navrongo,2023-04-17,28,39.5
Navrongo,2023-04-18,27,41.5
Navrongo,2023-04-19,24.5,33.5
Navrongo,2023-04-20,24.5,39
Navrongo,2023-04-21,27,39.5
Navrongo,2023-04-22,27,41.5
Navrongo,2023-04-23,27.900000000000002,35
Navrongo,2023-04-24,23.5,35.800000000000004
Navrongo,2023-04-25,23,39.4
Navrongo,2023-04-26,27.400000000000002,40
Navrongo,2023-04-27,25,39.800000000000004
Navrongo,2023-04-28,23.3,36.4
Navrongo,2023-04-29,25,38.5
Navrongo,2023-04-30,23,31.5
Navrongo,NA,NA,NA
Navrongo,2023-05-01,25.3,33.5
Navrongo,2023-05-02,22.5,36.1
Navrongo,2023-05-03,25.5,37
Navrongo,2023-05-04,25.3,38
Navrongo,2023-05-05,23.5,35.800000000000004
Navrongo,2023-05-06,23.5,38.5
Navrongo,2023-05-07,25.8,37.4
Navrongo,2023-05-08,22.400000000000002,34
Navrongo,2023-05-09,26,39.5
Navrongo,2023-05-10,25,38.800000000000004
Navrongo,2023-05-11,23.5,38
Navrongo,2023-05-12,26.5,36.5
Navrongo,2023-05-13,23.5,36.5
Navrongo,2023-05-14,26,37
Navrongo,2023-05-15,24.7,33.5
Navrongo,2023-05-16,25,36.2
Navrongo,2023-05-17,25,37.5
Navrongo,2023-05-18,23.5,30.5
Navrongo,2023-05-19,23.6,35
Navrongo,2023-05-20,24.8,36.2
Navrongo,2023-05-21,27.7,35
Navrongo,2023-05-22,27.8,32.2
Navrongo,2023-05-23,23.2,34.5
Navrongo,2023-05-24,24,38.1
Navrongo,2023-05-25,24.3,34.5
Navrongo,2023-05-26,25.400000000000002,37.9
Navrongo,2023-05-27,27,37.2
Navrongo,2023-05-28,25.5,37.4
Navrongo,2023-05-29,24,36.300000000000004
Navrongo,2023-05-30,25.5,37
Navrongo,2023-05-31,24,38
Navrongo,2023-06-01,24,33
Navrongo,2023-06-02,24.2,35.5
Navrongo,2023-06-03,24.3,36
Navrongo,2023-06-04,24,37
Navrongo,2023-06-05,25.5,37.2
Navrongo,2023-06-06,28,39.1
Navrongo,2023-06-07,25.8,39.5
Navrongo,2023-06-08,25,34.5
Navrongo,2023-06-09,25.5,37
Navrongo,2023-06-10,22.5,30.5
Navrongo,2023-06-11,24.5,32.2
Navrongo,2023-06-12,23,30
Navrongo,2023-06-13,22.7,33.4
Navrongo,2023-06-14,26.5,34.5
Navrongo,2023-06-15,24.900000000000002,33.7
Navrongo,2023-06-16,24.1,34
Navrongo,2023-06-17,24,34.5
Navrongo,2023-06-18,24,36.5
Navrongo,2023-06-19,27.3,34.2
Navrongo,2023-06-20,25.3,28
Navrongo,2023-06-21,25,32.7
Navrongo,2023-06-22,23.5,30.5
Navrongo,2023-06-23,22.3,36.7
Navrongo,2023-06-24,25.400000000000002,32.5
Navrongo,2023-06-25,22.5,27.400000000000002
Navrongo,2023-06-26,23.5,30
Navrongo,2023-06-27,24.5,31.5
Navrongo,2023-06-28,22,32.5
Navrongo,2023-06-29,23.2,30
Navrongo,2023-06-30,24.8,33.5
Navrongo,NA,NA,NA
Navrongo,2023-07-01,24.6,28.900000000000002
Navrongo,2023-07-02,23.5,34
Navrongo,2023-07-03,23.6,31.900000000000002
Navrongo,2023-07-04,24,33.5
Navrongo,2023-07-05,22.1,29.5
Navrongo,2023-07-06,22.900000000000002,33.8
Navrongo,2023-07-07,24.8,35.2
Navrongo,2023-07-08,22.5,28.7
Navrongo,2023-07-09,24.2,33.5
Navrongo,2023-07-10,23,31.8
Navrongo,2023-07-11,23,33.5
Navrongo,2023-07-12,24.5,27.400000000000002
Navrongo,2023-07-13,23.3,31.3
Navrongo,2023-07-14,24,33.3
Navrongo,2023-07-15,24,30.5
Navrongo,2023-07-16,23.2,32.5
Navrongo,2023-07-17,24,30.7
Navrongo,2023-07-18,22.5,34
Navrongo,2023-07-19,22.5,30
Navrongo,2023-07-20,24,33
Navrongo,2023-07-21,24.2,32.6
Navrongo,2023-07-22,24.5,32.1
Navrongo,2023-07-23,24,32.4
Navrongo,2023-07-24,24,30.400000000000002
Navrongo,2023-07-25,24.5,32
Navrongo,2023-07-26,23.5,34
Navrongo,2023-07-27,24.2,34.2
Navrongo,2023-07-28,22.5,29.400000000000002
Navrongo,2023-07-29,23.3,33
Navrongo,2023-07-30,24,34.5
Navrongo,2023-07-31,23.8,31.3
Navrongo,2023-08-01,24.1,30.5
Navrongo,2023-08-02,22.5,31
Navrongo,2023-08-03,24,32.5
Navrongo,2023-08-04,24,33.5
Navrongo,2023-08-05,24.1,32
Navrongo,2023-08-06,23.3,30.1
Navrongo,2023-08-07,23.5,31.1
Navrongo,2023-08-08,24,29.400000000000002
Navrongo,2023-08-09,24.1,26
Navrongo,2023-08-10,21,29.5
Navrongo,2023-08-11,23.5,32.5
Navrongo,2023-08-12,23,32.5
Navrongo,2023-08-13,23.5,31.5
Navrongo,2023-08-14,24,26.5
Navrongo,2023-08-15,23,29
Navrongo,2023-08-16,23,33
Navrongo,2023-08-17,25,29.3
Navrongo,2023-08-18,23.1,32.2
Navrongo,2023-08-19,23.5,32
Navrongo,2023-08-20,24,29
Navrongo,2023-08-21,24,32.5
Navrongo,2023-08-22,24,32.7
Navrongo,2023-08-23,24.1,27.5
Navrongo,2023-08-24,22,30.7
Navrongo,2023-08-25,24,33.5
Navrongo,2023-08-26,23.8,30.5
Navrongo,2023-08-27,23,31.5
Navrongo,2023-08-28,22,30.8
Navrongo,2023-08-29,22.7,32.2
Navrongo,2023-08-30,24,32
Navrongo,2023-08-31,21,30.5
Navrongo,2023-09-01,22.5,33
Navrongo,2023-09-02,23,32
Navrongo,2023-09-03,22,30
Navrongo,2023-09-04,23.5,32
Navrongo,2023-09-05,23.5,32.5
Navrongo,2023-09-06,22.7,32
Navrongo,2023-09-07,23.5,33.9
Navrongo,2023-09-08,24.2,30
Navrongo,2023-09-09,21.2,32
Navrongo,2023-09-10,23.7,33
Navrongo,2023-09-11,24,35.4
Navrongo,2023-09-12,25.1,34.5
Navrongo,2023-09-13,21.8,29
Navrongo,2023-09-14,22.5,32
Navrongo,2023-09-15,24.5,31.3
Navrongo,2023-09-16,22.7,32.2
Navrongo,2023-09-17,22,28
Navrongo,2023-09-18,23.1,31.5
Navrongo,2023-09-19,23.5,37.800000000000004
Navrongo,2023-09-20,22.3,33.5
Navrongo,2023-09-21,23,33
Navrongo,2023-09-22,22.5,31.6
Navrongo,2023-09-23,23,32.5
Navrongo,2023-09-24,21,30.5
Navrongo,2023-09-25,22.5,29.900000000000002
Navrongo,2023-09-26,23.3,34
Navrongo,2023-09-27,23.5,34.800000000000004
Navrongo,2023-09-28,23.1,35
Navrongo,2023-09-29,25,32
Navrongo,2023-09-30,21,32.5
Navrongo,NA,NA,NA
Navrongo,2023-10-01,23,36.9
Navrongo,2023-10-02,22,31.8
Navrongo,2023-10-03,23.400000000000002,29.8
Navrongo,2023-10-04,23.1,31.1
Navrongo,2023-10-05,23.3,32.8
Navrongo,2023-10-06,22.5,33.3
Navrongo,2023-10-07,23,33.5
Navrongo,2023-10-08,22.5,32.7
Navrongo,2023-10-09,24.2,38.7
Navrongo,2023-10-10,22.1,34
Navrongo,2023-10-11,22.400000000000002,32.5
Navrongo,2023-10-12,23,33.5
Navrongo,2023-10-13,22,33.2
Navrongo,2023-10-14,23.5,35.2
Navrongo,2023-10-15,23.5,34.300000000000004
Navrongo,2023-10-16,21.6,33.7
Navrongo,2023-10-17,22.1,32.7
Navrongo,2023-10-18,22.5,34
Navrongo,2023-10-19,23.5,39.5
Navrongo,2023-10-20,22.2,34.5
Navrongo,2023-10-21,22,34.7
Navrongo,2023-10-22,23,35.9
Navrongo,2023-10-23,22.7,35.5
Navrongo,2023-10-24,23.5,36
Navrongo,2023-10-25,23.2,36.800000000000004
Navrongo,2023-10-26,23.3,36.6
Navrongo,2023-10-27,22.5,35.1
Navrongo,2023-10-28,22.5,36.4
Navrongo,2023-10-29,22.3,36.5
Navrongo,2023-10-30,22.5,38.5
Navrongo,2023-10-31,21.3,39
Navrongo,2023-11-01,23.3,37
Navrongo,2023-11-02,20.5,38
Navrongo,2023-11-03,21.6,38
Navrongo,2023-11-04,22.1,37
Navrongo,2023-11-05,22.5,37.5
Navrongo,2023-11-06,23.3,38.5
Navrongo,2023-11-07,23,37.800000000000004
Navrongo,2023-11-08,23,37.5
Navrongo,2023-11-09,23.3,36.9
Navrongo,2023-11-10,23.1,37.5
Navrongo,2023-11-11,23.5,38
Navrongo,2023-11-12,23.400000000000002,39
Navrongo,2023-11-13,21,38.2
Navrongo,2023-11-14,21,38.9
Navrongo,2023-11-15,15,39.5
Navrongo,2023-11-16,18.3,38
Navrongo,2023-11-17,20,38.4
Navrongo,2023-11-18,24.5,38.7
Navrongo,2023-11-19,22.7,38.5
Navrongo,2023-11-20,19,39
Navrongo,2023-11-21,16.8,38.5
Navrongo,2023-11-22,17.6,37.5
Navrongo,2023-11-23,18.5,37.7
Navrongo,2023-11-24,18,37.800000000000004
Navrongo,2023-11-25,21.7,37.6
Navrongo,2023-11-26,20.5,37
Navrongo,2023-11-27,19.5,36.5
Navrongo,2023-11-28,22.3,39
Navrongo,2023-11-29,20.5,38.1
Navrongo,2023-11-30,22,38.5
Navrongo,NA,NA,NA
Navrongo,2023-12-01,22.7,39.6
Navrongo,2023-12-02,21.900000000000002,38.300000000000004
Navrongo,2023-12-03,17,39.5
Navrongo,2023-12-04,15.3,38.5
Navrongo,2023-12-05,13.5,38
Navrongo,2023-12-06,15.5,38.300000000000004
Navrongo,2023-12-07,19.7,38.6
Navrongo,2023-12-08,21,38.5
Navrongo,2023-12-09,15,38.5
Navrongo,2023-12-10,14,37.800000000000004
Navrongo,2023-12-11,13.5,37.4
Navrongo,2023-12-12,14,34.5
Navrongo,2023-12-13,18.2,34.800000000000004
Navrongo,2023-12-14,18.8,34.7
Navrongo,2023-12-15,14,35.4
Navrongo,2023-12-16,14.5,36
Navrongo,2023-12-17,18,35
Navrongo,2023-12-18,16,35.2
Navrongo,2023-12-19,19,34.5
Navrongo,2023-12-20,19,33
Navrongo,2023-12-21,11.8,33.9
Navrongo,2023-12-22,11.8,35.6
Navrongo,2023-12-23,12.5,37.6
Navrongo,2023-12-24,14.6,37.5
Navrongo,2023-12-25,18.5,36
Navrongo,2023-12-26,19,35.2
Navrongo,2023-12-27,18,35
Navrongo,2023-12-28,13.5,35.5
Navrongo,2023-12-29,14,35.5
Navrongo,2023-12-30,18,36
Navrongo,2023-12-31,19,36.5
Navrongo,2024-01-01,19.900000000000002,37.300000000000004
Navrongo,2024-01-02,21.5,37.5
Navrongo,2024-01-03,21,37
Navrongo,2024-01-04,20,38.2
Navrongo,2024-01-05,18.5,38
Navrongo,2024-01-06,21.5,38.2
Navrongo,2024-01-07,21.8,38.5
Navrongo,2024-01-08,20,38.5
Navrongo,2024-01-09,16.5,38.9
Navrongo,2024-01-10,18.7,38.5
Navrongo,2024-01-11,20,38.5
Navrongo,2024-01-12,22.3,38.1
Navrongo,2024-01-13,22.900000000000002,37.2
Navrongo,2024-01-14,20.2,38
Navrongo,2024-01-15,20.2,37.5
Navrongo,2024-01-16,20.5,37.7
Navrongo,2024-01-17,20.2,36.5
Navrongo,2024-01-18,20.3,36.6
Navrongo,2024-01-19,20,37.1
Navrongo,2024-01-20,20.5,38.9
Navrongo,2024-01-21,20.8,38
Navrongo,2024-01-22,17.5,38.5
Navrongo,2024-01-23,17.5,38.300000000000004
Navrongo,2024-01-24,17.5,37.7
Navrongo,2024-01-25,23,35.4
Navrongo,2024-01-26,21,34
Navrongo,2024-01-27,20.1,33.5
Navrongo,2024-01-28,20.8,34.5
Navrongo,2024-01-29,20,35
Navrongo,2024-01-30,20.5,36.5
Navrongo,2024-01-31,22.900000000000002,35.9
Navrongo,2024-02-01,23.5,35.5
Navrongo,2024-02-02,23,35
Navrongo,2024-02-03,22.3,34.5
Navrongo,2024-02-04,21.3,35.6
Navrongo,2024-02-05,22.8,33.5
Navrongo,2024-02-06,21.5,35
Navrongo,2024-02-07,21.2,35.9
Navrongo,2024-02-08,22.5,36
Navrongo,2024-02-09,20,38
Navrongo,2024-02-10,18.5,39.4
Navrongo,2024-02-11,19,40.7
Navrongo,2024-02-12,19.900000000000002,41
Navrongo,2024-02-13,22.3,41.5
Navrongo,2024-02-14,20.5,41.5
Navrongo,2024-02-15,22.3,40.5
Navrongo,2024-02-16,24,39
Navrongo,2024-02-17,23.5,38.300000000000004
Navrongo,2024-02-18,23.900000000000002,39
Navrongo,2024-02-19,24.5,39.800000000000004
Navrongo,2024-02-20,23.5,38.1
Navrongo,2024-02-21,24.7,38.7
Navrongo,2024-02-22,24,39
Navrongo,2024-02-23,23,39.800000000000004
Navrongo,2024-02-24,22,39.5
Navrongo,2024-02-25,26,39.5
Navrongo,2024-02-26,27.5,40.5
Navrongo,2024-02-27,27.5,41.5
Navrongo,2024-02-28,25.5,41.6
Navrongo,2024-02-29,29.7,41.300000000000004
Navrongo,NA,NA,NA
Navrongo,NA,NA,NA
Navrongo,2024-03-01,27.7,39.5
Navrongo,2024-03-02,24.5,40.2
Navrongo,2024-03-03,26.5,40
Navrongo,2024-03-04,27,41.6
Navrongo,2024-03-05,27.7,42
Navrongo,2024-03-06,25.5,41.5
Navrongo,2024-03-07,24.900000000000002,42
Navrongo,2024-03-08,26.8,41
Navrongo,2024-03-09,27.3,41.5
Navrongo,2024-03-10,27.5,42
Navrongo,2024-03-11,27,43.800000000000004
Navrongo,2024-03-12,29.5,41.5
